h3_cell,latitude,longitude,bairro_clean
89818399c37ffff,-8.018973866875816,-34.892625090630474,água fria
89818399c37ffff,-8.019590176270441,-34.89414817644797,água fria
89818399c37ffff,-8.019249141305092,-34.893862339906725,água fria
89818399c37ffff,-8.019535739949879,-34.89375487661637,água fria
89818399c37ffff,-8.018942418340492,-34.89396915432248,água fria
89818399c37ffff,-8.0216131,-34.8931311,água fria
89818399c37ffff,-8.019009576746699,-34.89382896933863,água fria
89818399c37ffff,-8.019102385752083,-34.89416762570975,água fria
89818399c37ffff,-8.0223256,-34.8934119,água fria
89818399c37ffff,-8.019461925546777,-34.89393853545948,água fria
89818399c37ffff,-8.019077932725404,-34.89375330998406,água fria
89818399c37ffff,-8.019364736893586,-34.89403575059376,água fria
89818399c37ffff,-8.0212975,-34.894436,água fria
89818399c37ffff,-8.0209886,-34.8945253,água fria
89818399c37ffff,-8.021120817488486,-34.893460158498605,arruda
89818399c37ffff,-8.019440170492176,-34.893801845562784,água fria
89818399c37ffff,-8.019307271422129,-34.89366742764428,água fria
89818399c37ffff,-8.0214432,-34.8923031,arruda
89818399c37ffff,-8.019589504179047,-34.893439926637186,água fria
89818399c37ffff,-8.020825443456413,-34.89198567033467,arruda
89818399c37ffff,-8.018982945506218,-34.892906916484094,água fria
89818399c37ffff,-8.021080972029893,-34.89222493609231,água fria
89818399c37ffff,-8.0216131,-34.8931311,arruda
89818399c37ffff,-8.019570809847938,-34.89365624332572,água fria
89818399c37ffff,-8.0198929,-34.8947678,água fria
89818399c37ffff,-8.019891863481424,-34.89455593936436,água fria
89818399c37ffff,-8.021315467302884,-34.89367069288165,arruda
89818399c37ffff,-8.019054426705416,-34.89409987935982,água fria
89818399c37ffff,-8.019028223994473,-34.8938653179327,água fria
89818399c37ffff,-8.019079233725389,-34.894486585708314,água fria
89818399c37ffff,-8.01914349233874,-34.89409649311081,água fria
89818399c37ffff,-8.019140769866889,-34.89392242704617,água fria
89818399c37ffff,-8.0197655,-34.8933684,arruda
89818399c37ffff,-8.019249947746877,-34.893449544956184,água fria
89818399c37ffff,-8.022172,-34.8934614,arruda
89818399c37ffff,-8.019494938329633,-34.892893672066194,água fria
89818399c37ffff,-8.0202528,-34.8946754,água fria
89818399c37ffff,-8.0201481,-34.8946972,água fria
89818399c37ffff,-8.019426212801433,-34.89402979226109,água fria
89818399c37ffff,-8.021547496965125,-34.89260241209779,arruda
89818399c37ffff,-8.018995079072132,-34.89380331155432,água fria
89818399c37ffff,-8.01895774831046,-34.89345173997141,água fria
89818399c37ffff,-8.019157886497165,-34.8938328745448,água fria
89818399c37ffff,-8.021575018047539,-34.892774038648085,arruda
89818399c37ffff,-8.019140706505674,-34.89423912839572,água fria
89818399c37ffff,-8.021423,-34.892359,arruda
89818399c37ffff,-8.01918108642073,-34.89394327019551,água fria
89818399c37ffff,-8.019570322112408,-34.89379272408586,água fria
89818399c37ffff,-8.0192616,-34.8924734,água fria
89818399c37ffff,-8.019310577211657,-34.89377150362991,arruda
89818399c37ffff,-8.019063442746278,-34.893457862292465,água fria
89818399c37ffff,-8.0218872,-34.8943016,água fria
89818399c37ffff,-8.019927813721651,-34.89404654827368,água fria
89818399c37ffff,-8.019209410856352,-34.89400575276524,água fria
89818399c37ffff,-8.019021674189093,-34.89377113492194,água fria
89818399c37ffff,-8.020824635594513,-34.89388128342206,água fria
89818399c37ffff,-8.019445789910334,-34.89409011113826,água fria
89818399c37ffff,-8.019369329642133,-34.89248614311213,água fria
89818399c37ffff,-8.01916393752085,-34.89442115398405,água fria
89818399c37ffff,-8.019071887922108,-34.893993563491115,água fria
89818399c37ffff,-8.019053463709898,-34.89383649019015,água fria
89818399c37ffff,-8.019020097397023,-34.89441684066604,água fria
89818399c37ffff,-8.01942142702887,-34.893911574931984,água fria
89818399c37ffff,-8.019207780878965,-34.894046321586444,água fria
89818399c37ffff,-8.019247988079847,-34.894084950658645,água fria
89818399c37ffff,-8.019000503867977,-34.89381982277903,água fria
89818399c37ffff,-8.019242673899589,-34.89415311012741,água fria
89818399c37ffff,-8.019204342898426,-34.89395389186188,água fria
89818399c37ffff,-8.018964629163252,-34.89381108450056,água fria
89818399c37ffff,-8.020574317396365,-34.89485452428242,água fria
89818399c37ffff,-8.021394752963223,-34.892327930939075,arruda
89818399c37ffff,-8.02222646044564,-34.894026638047016,agua fria
89818399c37ffff,-8.0222691,-34.8942013,agua fria
89818399c37ffff,-8.020878,-34.8945591,agua fria
89818399c37ffff,-8.022262501125716,-34.89414433315114,agua fria
89818399c37ffff,-8.0191338,-34.8939624,agua fria
89818399c37ffff,-8.022294033520476,-34.893962263026445,agua fria
89818399c37ffff,-8.01952453578818,-34.89271801886034,agua fria
89818399c37ffff,-8.022286283986915,-34.89385723268827,agua fria
89818399c37ffff,-8.022047785467702,-34.89392916441906,agua fria
89818399c37ffff,-8.022136041217058,-34.89425068462851,agua fria
89818399c37ffff,-8.0192616,-34.8924734,agua fria
89818399c37ffff,-8.022283887071254,-34.893623311522,agua fria
89818399c37ffff,-8.0192272,-34.8924829,agua fria
89818399c37ffff,-8.022300134613337,-34.89354849039394,agua fria
89818399c37ffff,-8.022268873234767,-34.89384544426952,agua fria
89818399c37ffff,-8.02194438419428,-34.894125922757176,agua fria
89818399c37ffff,-8.021423,-34.892359,agua fria
89818399c37ffff,-8.022304060019158,-34.89407143303284,agua fria
89818399c37ffff,-8.0203195,-34.8927704,agua fria
89818399c37ffff,-8.0206578,-34.8944323,agua fria
89818399c37ffff,-8.022333205534785,-34.8941721705018,agua fria
89818399c37ffff,-8.022114098706245,-34.89407135223954,agua fria
89818399c37ffff,-8.0222523,-34.893383,agua fria
89818399c37ffff,-8.02230439843037,-34.89397861182454,agua fria
89818399c3bffff,-8.020327587416402,-34.88619703860184,arruda
89818399c3bffff,-8.020429327102892,-34.88646451026674,arruda
89818399c3bffff,-8.020406447915082,-34.88621655256997,arruda
89818399c3bffff,-8.0203343937644,-34.886313448945735,arruda
89818399c3bffff,-8.020549067862486,-34.88597208296674,arruda
89818399c3bffff,-8.020412121546604,-34.886118596286096,arruda
89818399c3bffff,-8.0203467,-34.8860282,arruda
89818399c3bffff,-8.020574068329747,-34.88640375697633,arruda
89818399c3bffff,-8.0205233,-34.8861088,arruda
89818399c3bffff,-8.0196682,-34.888526,água fria
89818399c3bffff,-8.020221525873213,-34.88593622045123,arruda
89818399c3bffff,-8.0219332,-34.8868517,arruda
89818399c3bffff,-8.02083202500236,-34.88598833802603,arruda
89818399c3bffff,-8.020804313002415,-34.886457322054056,arruda
89818399c3bffff,-8.0199446,-34.8871485,água fria
89818399c3bffff,-8.020636203342445,-34.88627381598556,arruda
89818399c3bffff,-8.0223304,-34.8869925,arruda
89818399c3bffff,-8.020643890117086,-34.8862402803667,arruda
89818399c3bffff,-8.020417706507859,-34.88586939268413,arruda
89818399c3bffff,-8.020428877417979,-34.885977405444784,arruda
89818399c3bffff,-8.020633070653128,-34.88613410430587,arruda
89818399c3bffff,-8.02063345928234,-34.8866347345654,arruda
89818399c3bffff,-8.020436833010313,-34.88593832068174,arruda
89818399c3bffff,-8.020292389372878,-34.886459066459395,arruda
89818399c3bffff,-8.020219404283793,-34.88599923192057,arruda
89818399c3bffff,-8.020692769326798,-34.88595944877702,arruda
89818399c3bffff,-8.0196682,-34.888526,agua fria
89818399c43ffff,-8.02515980390252,-34.87518096356936,campo grande
89818399c43ffff,-8.025182863497912,-34.87502643331276,campo grande
89818399c43ffff,-8.025071,-34.8750096,campo grande
89818399c43ffff,-8.02511842119866,-34.875364617507486,campo grande
89818399c43ffff,-8.0253701,-34.8758252,campo grande
89818399c43ffff,-8.0250869,-34.8750148,campo grande
89818399c43ffff,-8.0253768,-34.8758046,campo grande
89818399c43ffff,-8.025070135678213,-34.87481859389224,campo grande
89818399c43ffff,-8.024793283050359,-34.8747975066896,campo grande
89818399c43ffff,-8.025675359015162,-34.87534606570772,campo grande
89818399c47ffff,-8.022495092061257,-34.87934502503928,arruda
89818399c47ffff,-8.02272971826181,-34.8787995954162,arruda
89818399c47ffff,-8.022620683348647,-34.87933692305127,arruda
89818399c47ffff,-8.022371100404733,-34.87908058666383,arruda
89818399c47ffff,-8.022576404325088,-34.87911409289553,arruda
89818399c47ffff,-8.022978219383155,-34.8792089324019,arruda
89818399c47ffff,-8.022148773150121,-34.87860094350496,arruda
89818399c47ffff,-8.0220817059773,-34.879022671641444,arruda
89818399c47ffff,-8.022268622583054,-34.879203475793105,arruda
89818399c47ffff,-8.022526594176808,-34.8790390038825,arruda
89818399c47ffff,-8.022155909789007,-34.87870442052058,arruda
89818399c47ffff,-8.023003789807658,-34.87935456506817,arruda
89818399c47ffff,-8.022248091890376,-34.87920194244606,arruda
89818399c47ffff,-8.022257241479469,-34.879046620282814,arruda
89818399c47ffff,-8.022194833486559,-34.87856866018599,arruda
89818399c47ffff,-8.021654189943954,-34.87928223273633,arruda
89818399c47ffff,-8.022341892035612,-34.87968351378553,arruda
89818399c47ffff,-8.022423980434382,-34.87924261267356,arruda
89818399c47ffff,-8.022186071216996,-34.87885054633991,arruda
89818399c47ffff,-8.022692242902057,-34.87923823827948,arruda
89818399c47ffff,-8.022590504118742,-34.879125059057266,arruda
89818399c47ffff,-8.022599340177717,-34.87925522365128,arruda
89818399c47ffff,-8.022372601468433,-34.878876317308475,arruda
89818399c47ffff,-8.022199632798628,-34.87914277252982,arruda
89818399c47ffff,-8.022192077022229,-34.87902820533319,arruda
89818399c47ffff,-8.0223562,-34.8790825,arruda
89818399c47ffff,-8.022035418087137,-34.878794850648895,arruda
89818399c47ffff,-8.022294941254149,-34.87953514550116,arruda
89818399c47ffff,-8.022553099696276,-34.879587588633015,arruda
89818399c47ffff,-8.022142993455176,-34.879095255639164,arruda
89818399c47ffff,-8.022427882125799,-34.879260782206586,arruda
89818399c47ffff,-8.022726235854698,-34.87933267390934,arruda
89818399c47ffff,-8.022488281613578,-34.87965507755759,arruda
89818399c47ffff,-8.022310199236593,-34.879313253104485,arruda
89818399c47ffff,-8.02215327240288,-34.87912279314132,arruda
89818399c47ffff,-8.022591661886226,-34.87868572085165,arruda
89818399c47ffff,-8.022053276040857,-34.87942083779976,arruda
89818399c47ffff,-8.022065594241363,-34.87889103981673,arruda
89818399c47ffff,-8.022490253852794,-34.87877454259004,arruda
89818399c47ffff,-8.021938916052768,-34.87960150660348,arruda
89818399c47ffff,-8.02227431057928,-34.87875866776977,arruda
89818399c47ffff,-8.02280167289695,-34.87956280174686,arruda
89818399c47ffff,-8.022385255194719,-34.87935642074163,arruda
89818399c47ffff,-8.022337407208138,-34.878905517041765,arruda
89818399c47ffff,-8.022756748022111,-34.879483839679715,arruda
89818399c47ffff,-8.022503137228075,-34.87910050951036,arruda
89818399c47ffff,-8.0224275,-34.878501,campo grande
89818399c47ffff,-8.02204186937758,-34.87928927514412,arruda
89818399c47ffff,-8.022073890114017,-34.87877910893306,arruda
89818399c47ffff,-8.022718927271558,-34.879047422312176,arruda
89818399c47ffff,-8.022048192228484,-34.87954623176946,arruda
89818399c47ffff,-8.022742940807737,-34.87922714778841,arruda
89818399c47ffff,-8.022521275377741,-34.879438685243464,arruda
89818399c47ffff,-8.022190379411546,-34.87908444605094,arruda
89818399c47ffff,-8.022781248396916,-34.879314836757864,arruda
89818399c47ffff,-8.022336667168211,-34.8784729032115,arruda
89818399c47ffff,-8.022766641364596,-34.87916461463357,arruda
89818399c47ffff,-8.022259479849637,-34.878587045972495,arruda
89818399c47ffff,-8.022111212826887,-34.87904788302065,arruda
89818399c47ffff,-8.022453307763385,-34.87827390418279,arruda
89818399c47ffff,-8.022754003741309,-34.87951634813222,arruda
89818399c47ffff,-8.02218171023074,-34.87895231280168,arruda
89818399c47ffff,-8.022084974892463,-34.8795296330568,arruda
89818399c47ffff,-8.022416595347385,-34.879064371003295,arruda
89818399c47ffff,-8.022507600281136,-34.87868755881972,arruda
89818399c47ffff,-8.022565121563206,-34.87894182607605,arruda
89818399c47ffff,-8.022306244290894,-34.879237698681806,arruda
89818399c47ffff,-8.021734876182807,-34.87917560384829,arruda
89818399c47ffff,-8.02264406855759,-34.87886191742918,arruda
89818399c47ffff,-8.022086997922756,-34.87987370108065,arruda
89818399c47ffff,-8.022094184540398,-34.87897497064053,arruda
89818399c47ffff,-8.022557525039138,-34.8790811125387,arruda
89818399c47ffff,-8.022627061474536,-34.87870015593097,arruda
89818399c47ffff,-8.022503951374214,-34.87955727991532,arruda
89818399c47ffff,-8.023539449970189,-34.87782714766556,arruda
89818399c47ffff,-8.022285810199099,-34.878991132687275,arruda
89818399c47ffff,-8.022836266576613,-34.879311939444335,arruda
89818399c47ffff,-8.022083917845084,-34.87869134187229,arruda
89818399c47ffff,-8.022354070220354,-34.87941864188642,arruda
89818399c47ffff,-8.022773258980527,-34.87922053847958,arruda
89818399c47ffff,-8.022361571252803,-34.87888511071493,arruda
89818399c47ffff,-8.02246901902216,-34.87911762391161,arruda
89818399c47ffff,-8.022645187701016,-34.879061729431925,arruda
89818399c47ffff,-8.022616238169782,-34.8789247001785,arruda
89818399c47ffff,-8.022547139324532,-34.87898270451495,arruda
89818399c47ffff,-8.022467664883743,-34.87892730070714,arruda
89818399c47ffff,-8.022113415527112,-34.87946961475374,arruda
89818399c47ffff,-8.022401964555979,-34.87900547845084,arruda
89818399c47ffff,-8.022300005387194,-34.87926768015004,arruda
89818399c47ffff,-8.021751613222417,-34.87944969430508,arruda
89818399c47ffff,-8.022153513947854,-34.87934986605895,arruda
89818399c47ffff,-8.022656790892238,-34.87930011508276,arruda
89818399c47ffff,-8.022124207234603,-34.87951204548051,arruda
89818399c47ffff,-8.021935015131925,-34.87907988862212,arruda
89818399c47ffff,-8.022061773017256,-34.87951333276829,arruda
89818399c47ffff,-8.021514567655196,-34.87822503394601,campo grande
89818399c47ffff,-8.022286825613273,-34.87963591034221,arruda
89818399c47ffff,-8.022010663457447,-34.87911087645673,arruda
89818399c47ffff,-8.022826947057402,-34.879438656795784,arruda
89818399c47ffff,-8.02237360474071,-34.87881094967351,arruda
89818399c47ffff,-8.022558465724511,-34.87915135351953,arruda
89818399c47ffff,-8.022301635893436,-34.878757264319546,arruda
89818399c47ffff,-8.022345906890347,-34.87935371809573,arruda
89818399c4fffff,-8.021075966666666,-34.87600941666667,campo grande
89818399c4fffff,-8.0209387,-34.8758507,campo grande
89818399c4fffff,-8.0217623,-34.876803,campo grande
89818399c53ffff,-8.027624079999999,-34.87695376,campo grande
89818399c53ffff,-8.0271241,-34.8774586,campo grande
89818399c53ffff,-8.027785,-34.8759624,campo grande
89818399c53ffff,-8.0289631,-34.8764306,campo grande
89818399c57ffff,-8.02703709975003,-34.87838806184792,campo grande
89818399c57ffff,-8.0264977,-34.8777644,campo grande
89818399c57ffff,-8.0267239,-34.8777309,campo grande
89818399c57ffff,-8.027381,-34.8790125,campo grande
89818399c57ffff,-8.027388601168633,-34.87890274911966,campo grande
89818399c57ffff,-8.027468832052477,-34.8789566320515,campo grande
89818399c57ffff,-8.027458069873015,-34.87894867429858,campo grande
89818399c57ffff,-8.026517176813648,-34.878025710507856,campo grande
89818399c57ffff,-8.0271042,-34.8786927,campo grande
89818399c57ffff,-8.02724105227379,-34.87884230137351,campo grande
89818399c57ffff,-8.026671096460419,-34.87738684777955,campo grande
89818399c57ffff,-8.026825014959742,-34.87883035572601,campo grande
89818399c57ffff,-8.027390632833054,-34.878605225613015,campo grande
89818399c57ffff,-8.027305770639286,-34.878983531655294,campo grande
89818399c57ffff,-8.027166604730823,-34.878531044123655,campo grande
89818399c57ffff,-8.027446602321435,-34.879115586476566,campo grande
89818399c57ffff,-8.026889890266613,-34.87769878583768,campo grande
89818399c57ffff,-8.026207608060307,-34.87771073267724,campo grande
89818399c57ffff,-8.0268916,-34.877762,campo grande
89818399c57ffff,-8.0274342,-34.8787357,campo grande
89818399c63ffff,-8.016649671154799,-34.88241587846607,campina do barreto
89818399c63ffff,-8.0164254,-34.8825538,campina do barreto
89818399c63ffff,-8.016436080146548,-34.882473315709035,campina do barreto
89818399c63ffff,-8.016659463363574,-34.8828364648782,campina do barreto
89818399c63ffff,-8.0163644,-34.8825373,campina do barreto
89818399c63ffff,-8.0179856,-34.881595,campina do barreto
89818399c63ffff,-8.016414340763406,-34.88257518714402,campina do barreto
89818399c63ffff,-8.016710956119665,-34.88206423846341,campina do barreto
89818399c67ffff,-8.016010784282923,-34.88393408186154,campina do barreto
89818399c67ffff,-8.015479379734229,-34.883940795591414,campina do barreto
89818399c67ffff,-8.015907162007425,-34.88365108489264,campina do barreto
89818399c67ffff,-8.01512,-34.8841905,cajueiro
89818399c67ffff,-8.01512,-34.8841905,campina do barreto
89818399c67ffff,-8.015894192824142,-34.8831912696618,campina do barreto
89818399c67ffff,-8.0149684,-34.8842346,cajueiro
89818399c67ffff,-8.0158762,-34.8837682,campina do barreto
89818399c67ffff,-8.014996288096603,-34.884569829662325,cajueiro
89818399c67ffff,-8.0153654,-34.8827465,campina do barreto
89818399c67ffff,-8.01564689435616,-34.88361367389059,campina do barreto
89818399c67ffff,-8.0160912,-34.884954,campina do barreto
89818399c67ffff,-8.016132141288004,-34.883806902686615,campina do barreto
89818399c67ffff,-8.01519790829319,-34.88409009335164,campina do barreto
89818399c67ffff,-8.01466924380189,-34.88382598022966,cajueiro
89818399c6fffff,-8.01337255,-34.88204762142857,campina do barreto
89818399c6fffff,-8.0135879,-34.883184,cajueiro
89818399c6fffff,-8.0145882,-34.8815822,campina do barreto
89818399c6fffff,-8.0147722,-34.8825836,campina do barreto
